                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    121,                0.89036,                0.63893,                 1.0734,                0.50023,                0.26868,                0.30148,                0.19405,                 1.4792,                  1.463,                 1.4044,             0.00017351,             0.00017351,             0.00017351
                    122,                0.89292,                0.64404,                 1.0734,                0.54957,                 0.2665,                0.30376,                0.19682,                  1.466,                 1.4262,                 1.3948,             0.00017306,             0.00017306,             0.00017306
                    123,                0.90021,                0.63558,                 1.0623,                0.48644,                0.26762,                0.29352,                0.19057,                 1.4575,                 1.4778,                 1.3901,             0.00017262,             0.00017262,             0.00017262
                    124,                0.85816,                0.62353,                  1.063,                0.57163,                0.26059,                0.30573,                0.19933,                 1.4617,                 1.4144,                 1.3875,             0.00017217,             0.00017217,             0.00017217
                    125,                 0.8589,                0.63638,                 1.0649,                0.60132,                0.25102,                0.30252,                0.19301,                 1.4598,                 1.4069,                 1.3918,             0.00017172,             0.00017172,             0.00017172
                    126,                 0.8891,                0.62738,                 1.0644,                0.55045,                0.26455,                0.30236,                0.19669,                  1.489,                 1.4482,                 1.3917,             0.00017127,             0.00017127,             0.00017127
                    127,                0.87339,                0.62013,                 1.0545,                0.54031,                0.26057,                0.29967,                0.19271,                 1.5132,                 1.4868,                 1.4124,             0.00017082,             0.00017082,             0.00017082
                    128,                0.87194,                0.63463,                 1.0629,                0.63471,                0.26495,                0.31514,                0.20514,                 1.4503,                 1.3765,                 1.3826,             0.00017037,             0.00017037,             0.00017037
                    129,                 0.8684,                0.61604,                 1.0552,                0.56415,                0.24401,                 0.2759,                0.17497,                 1.5016,                 1.5012,                   1.42,             0.00016992,             0.00016992,             0.00016992
                    130,                0.89594,                0.62113,                  1.064,                0.49193,                0.29436,                0.31037,                 0.1977,                 1.4731,                 1.4182,                  1.399,             0.00016947,             0.00016947,             0.00016947
                    131,                0.86555,                0.61216,                 1.0602,                0.51595,                0.25324,                0.27867,                0.17634,                 1.5072,                 1.4645,                 1.4258,             0.00016902,             0.00016902,             0.00016902
                    132,                0.84938,                 0.6071,                 1.0432,                0.51414,                0.27421,                0.30488,                0.19476,                  1.458,                  1.419,                 1.3762,             0.00016857,             0.00016857,             0.00016857
                    133,                0.88154,                0.62118,                 1.0607,                0.47579,                0.28362,                 0.3047,                 0.1961,                 1.4717,                  1.407,                 1.3881,             0.00016812,             0.00016812,             0.00016812
                    134,                0.84708,                0.60391,                 1.0481,                0.52267,                0.26823,                0.30489,                0.19947,                 1.4345,                 1.3777,                 1.3733,             0.00016767,             0.00016767,             0.00016767
                    135,                0.84362,                0.60348,                 1.0551,                0.57554,                0.27717,                0.31119,                 0.2048,                 1.4441,                  1.362,                 1.3748,             0.00016722,             0.00016722,             0.00016722
                    136,                0.83491,                0.59078,                 1.0401,                0.55759,                0.26613,                    0.3,                0.19326,                 1.4495,                 1.4081,                  1.377,             0.00016677,             0.00016677,             0.00016677
                    137,                0.83334,                 0.5938,                 1.0355,                0.59726,                0.26476,                 0.3032,                0.19988,                 1.4576,                 1.3882,                 1.3927,             0.00016632,             0.00016632,             0.00016632
                    138,                0.83847,                0.60479,                 1.0509,                 0.5731,                0.27727,                 0.3089,                0.19982,                 1.4878,                 1.3803,                 1.3765,             0.00016587,             0.00016587,             0.00016587
                    139,                0.86183,                0.60308,                 1.0492,                0.55113,                0.25805,                 0.2962,                0.19552,                 1.4774,                 1.4449,                 1.4031,             0.00016542,             0.00016542,             0.00016542
                    140,                0.81815,                0.58656,                 1.0352,                0.60495,                0.27728,                0.31346,                0.20286,                 1.4511,                 1.3538,                 1.3693,             0.00016497,             0.00016497,             0.00016497
                    141,                0.82009,                0.57461,                 1.0349,                 0.5715,                0.27224,                0.30948,                0.20348,                   1.47,                 1.4151,                 1.3848,             0.00016453,             0.00016453,             0.00016453
                    142,                0.85462,                  0.596,                 1.0464,                0.60647,                0.23503,                0.27537,                0.17855,                 1.5463,                 1.5394,                 1.4383,             0.00016408,             0.00016408,             0.00016408
                    143,                 0.8366,                0.58742,                 1.0368,                0.62442,                0.28465,                0.31889,                0.20594,                 1.4596,                 1.3848,                 1.3704,             0.00016363,             0.00016363,             0.00016363
                    144,                0.81145,                0.57001,                 1.0253,                0.58571,                0.27015,                0.30933,                0.20214,                 1.4307,                 1.4048,                 1.3729,             0.00016318,             0.00016318,             0.00016318
                    145,                0.83339,                0.58123,                 1.0261,                0.57753,                0.28666,                0.31734,                0.20633,                 1.4416,                 1.3812,                 1.3621,             0.00016273,             0.00016273,             0.00016273
                    146,                0.82155,                0.56959,                  1.027,                0.55442,                0.25838,                0.29276,                0.18495,                 1.4827,                 1.4861,                 1.3933,             0.00016228,             0.00016228,             0.00016228
                    147,                0.81042,                0.56686,                 1.0281,                0.59922,                0.28064,                 0.3112,                0.20592,                 1.4108,                  1.382,                 1.3651,             0.00016183,             0.00016183,             0.00016183
